Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
J1,X0511WVS-24AS-LPV01,X0511WVS-24AS-LPV01,30.0,-6.5,0.0,bottom
J2,X0511FVS-24AS-LPV01,X0511FVS-24AS-LPV01,30.0,-6.5,0.0,top
J3,X0511WVS-24AS-LPV01,X0511WVS-24AS-LPV01,4.0,-6.5,0.0,bottom
J4,X0511FVS-24AS-LPV01,X0511FVS-24AS-LPV01,4.0,-6.5,0.0,top
J5,Conn_01x06,PinHeader_1x06_P2.54mm_Vertical,18.75,11.35,0.0,top
J6,Conn_01x09,PinHeader_1x09_P2.54mm_Vertical,13.0,15.17,0.0,top
